Fecha,NO,NO2,SO2,NOX,PM10,TMP,HR,PRB,VV,O3,RS,DD
2022-07-19,2.0,6.958333333333333,2.625,10.583333333333334,30.0,29.708333333333332,55.0,1017.4583333333334,1.1666666666666667,133.0,5417.0,113.7775564809041
2022-07-20,2.2083333333333335,5.75,2.125,9.291666666666666,25.041666666666668,28.375,80.45833333333333,1017.8333333333334,1.125,90.0,5048.0,114.89491764233132
2022-07-21,2.0,5.375,2.2916666666666665,8.666666666666666,23.5,29.25,73.0,1019.25,1.1666666666666667,98.0,5396.0,48.834717130504416
2022-07-22,2.125,6.583333333333333,2.0833333333333335,10.166666666666666,29.375,29.875,59.375,1017.875,1.25,118.0,5419.0,210.28676407277715
2022-07-23,2.0416666666666665,7.125,2.5,10.625,42.125,29.708333333333332,59.125,1018.3333333333334,1.0,111.0,5263.0,115.10459833706499
2022-07-24,2.0,5.583333333333333,2.1666666666666665,9.166666666666666,22.416666666666668,30.25,69.20833333333333,1018.5416666666666,1.25,114.0,5250.0,192.01203144673553
2022-07-25,2.4583333333333335,8.041666666666666,2.0833333333333335,11.958333333333334,55.875,32.541666666666664,42.25,1016.4166666666666,1.4583333333333333,99.0,5146.0,206.04116632413312
2022-07-26,2.0,5.916666666666667,2.3333333333333335,9.166666666666666,43.791666666666664,30.125,73.54166666666667,1015.7083333333334,1.125,100.0,4673.0,90.56260585505485
2022-07-27,2.1666666666666665,5.75,2.0833333333333335,9.25,32.75,29.416666666666668,77.83333333333333,1014.375,1.125,87.0,4769.0,62.02763913995008
2022-07-28,2.0,5.666666666666667,2.0,9.208333333333334,33.875,29.583333333333332,75.66666666666667,1013.5833333333334,1.25,116.0,4655.0,184.45274662542258
2022-07-29,2.0,5.208333333333333,2.6666666666666665,8.75,38.666666666666664,29.583333333333332,78.41666666666667,1015.2083333333334,1.0833333333333333,109.0,4839.0,107.86146678504616
